product_id,granule_id,collection,track,direction,frame,frame_id,Polarization,stac_Frame,OBSID,Platform,Node,DEMCorrection,InputResolutionAlong,Dumping_Date,datetime,InputResolutionAcross,GenerationTime,ID,Scene_Identifier_Scheme,ProductCode,Sat_Spec,Dumping_Orbit,SceneCenterLon,Mode,IncidenceAngle,RCID,Coverage,Look_dir,ImgLatLon,SceneCenterLat,SoftwareVersion,Producer,DEMSource,CycleNumber,SessionNumber,Imaging_Orbit,Instrument,ProdLatLon,Sat_Spec_Scheme,AcquistionMode,Online,updated,Scene_Identifier,stac_Track,Imaging_Date
NISAR_S2_PR_GUNW_025_076_D_123_026_3700_SH_20260713T120237_20260713T120317_20260725T120237_20260725T120316_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_076_D_123_026_3700_SH_20260713T120237_20260713T120317_20260725T120237_20260725T120316_P00500_M_F_I_001,NISAR_SSAR_GUNW,76,D,123,076_D_123,HH,123,2026206120152,NISAR,Descending,True,5.489682332,25-JUL-2026,2026-07-25T12:02:37Z,5.990055205,2026-07-27T02:12:01,NISAR_S2_PR_GUNW_025_076_D_123_026_3700_SH_20260713T120237_20260713T120317_20260725T120237_20260725T120316_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5193,82.21500454,W,41.33266449,247,F,Left,"[[""79.78656094"", ""-68.21463611""], [""85.908101"", ""-68.6507305""], [""84.94274701"", ""-70.96053677""], [""78.15359616"", ""-70.4980086""], [""79.78656094"", ""-68.21463611""]]",-69.60619689,1.4.00,ISRO,Copernicus GLO-30,25,2026206120148,5192,SSAR,"[[""77.45850126"", ""-70.70725507""], [""79.02861584"", ""-68.04742407""], [""86.48761904"", ""-68.39987939""], [""85.97117636"", ""-71.11370553""], [""77.45850126"", ""-70.70725507""]]",SAT_SEN_MODE,J,Y,2026-07-27 02:22:15,2026206120152_76_123,76,25-JUL-2026
NISAR_S2_PR_GUNW_025_062_D_123_026_3700_SH_20260712T124414_20260712T124454_20260724T124414_20260724T124453_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_062_D_123_026_3700_SH_20260712T124414_20260712T124454_20260724T124414_20260724T124453_P00500_M_F_I_001,NISAR_SSAR_GUNW,62,D,123,062_D_123,HH,123,2026205124356,NISAR,Descending,True,5.487313677,24-JUL-2026,2026-07-24T12:44:14Z,6.000217341,2026-07-26T13:20:11,NISAR_S2_PR_GUNW_025_062_D_123_026_3700_SH_20260712T124414_20260712T124454_20260724T124414_20260724T124453_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5179,71.80679369,W,41.36707687,247,F,Left,"[[""69.41992782"", ""-68.21812243""], [""75.51884655"", ""-68.65160855""], [""74.56884696"", ""-70.96267847""], [""67.74247967"", ""-70.49809531""], [""69.41992782"", ""-68.21812243""]]",-69.61912799,1.4.00,ISRO,Copernicus GLO-30,25,2026205124352,5178,SSAR,"[[""66.30679647"", ""-70.42891297""], [""69.30946718"", ""-67.80180786""], [""76.83400524"", ""-68.65330528""], [""74.7946172"", ""-71.41118777""], [""66.30679647"", ""-70.42891297""]]",SAT_SEN_MODE,J,Y,2026-07-26 13:30:05,2026205124356_62_123,62,24-JUL-2026
NISAR_S2_PR_GUNW_024_134_D_124_025_3700_SH_20260705T123632_20260705T123710_20260717T123631_20260717T123709_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_134_D_124_025_3700_SH_20260705T123632_20260705T123710_20260717T123631_20260717T123709_P00500_M_F_I_001,NISAR_SSAR_GUNW,134,D,124,134_D_124,HH,124,2026198123548,NISAR,Descending,True,5.486054709,17-JUL-2026,2026-07-17T12:36:31Z,5.975015723,2026-07-19T02:36:33,NISAR_S2_PR_GUNW_024_134_D_124_025_3700_SH_20260705T123632_20260705T123710_20260717T123631_20260717T123709_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5078,72.70914436,W,41.61051178,247,F,Left,"[[""70.30910796"", ""-70.34685213""], [""76.61900361"", ""-70.77326506""], [""75.51389276"", ""-73.00967715""], [""68.42898992"", ""-72.54914254""], [""70.30910796"", ""-70.34685213""]]",-71.70444591,1.4.00,ISRO,Copernicus GLO-30,24,2026198123544,5077,SSAR,"[[""66.66866946"", ""-72.48011576""], [""69.79737049"", ""-69.95470146""], [""77.98852161"", ""-70.75194615""], [""75.99683087"", ""-73.40707594""], [""66.66866946"", ""-72.48011576""]]",SAT_SEN_MODE,J,Y,2026-07-19 02:48:04,2026198123548_134_124,134,17-JUL-2026
NISAR_S2_PR_GUNW_024_105_D_124_025_3700_SH_20260703T121953_20260703T122031_20260715T121952_20260715T122031_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_105_D_124_025_3700_SH_20260703T121953_20260703T122031_20260715T121952_20260715T122031_P00500_M_F_I_001,NISAR_SSAR_GUNW,105,D,124,105_D_124,HH,124,2026196121904,NISAR,Descending,True,5.486890488,15-JUL-2026,2026-07-15T12:19:52Z,5.972528489,2026-07-17T00:04:49,NISAR_S2_PR_GUNW_024_105_D_124_025_3700_SH_20260703T121953_20260703T122031_20260715T121952_20260715T122031_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5049,76.85852105,W,41.57058716,247,F,Left,"[[""74.44967804"", ""-70.34507591""], [""80.77798414"", ""-70.77318962""], [""79.66928589"", ""-73.00948457""], [""72.56163725"", ""-72.54678012""], [""74.44967804"", ""-70.34507591""]]",-71.70417155,1.4.00,ISRO,Copernicus GLO-30,24,2026196121852,5048,SSAR,"[[""71.34636606"", ""-72.56142076""], [""73.74282169"", ""-70.12091727""], [""81.6658812"", ""-70.70125185""], [""80.37501116"", ""-73.2320985""], [""71.34636606"", ""-72.56142076""]]",SAT_SEN_MODE,J,Y,2026-07-17 07:16:05,2026196121904_105_124,105,15-JUL-2026
NISAR_S2_PR_GUNW_024_105_D_123_025_3700_SH_20260703T121917_20260703T121956_20260715T121916_20260715T121955_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_105_D_123_025_3700_SH_20260703T121917_20260703T121956_20260715T121916_20260715T121955_P00500_M_F_I_001,NISAR_SSAR_GUNW,105,D,123,105_D_123,HH,123,2026196121904,NISAR,Descending,True,5.575775251,15-JUL-2026,2026-07-15T12:19:16Z,5.972066824,2026-07-17T00:53:21,NISAR_S2_PR_GUNW_024_105_D_123_025_3700_SH_20260703T121917_20260703T121956_20260715T121916_20260715T121955_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5049,78.14425953,W,41.64575577,247,F,Left,"[[""75.93513697"", ""-68.24294852""], [""81.66146322"", ""-68.64662875""], [""80.6895073"", ""-70.95702264""], [""74.34436599"", ""-70.52980616""], [""75.93513697"", ""-68.24294852""]]",-69.6252747,1.4.00,ISRO,Copernicus GLO-30,24,2026196121852,5048,SSAR,"[[""73.24146257"", ""-70.55456823""], [""75.24251944"", ""-68.04536849""], [""82.40998715"", ""-68.56984321""], [""81.33887329"", ""-71.15496192""], [""73.24146257"", ""-70.55456823""]]",SAT_SEN_MODE,J,Y,2026-07-17 07:20:18,2026196121904_105_123,105,15-JUL-2026
NISAR_S2_PR_GUNW_023_076_D_124_025_3700_SH_20260619T120315_20260619T120353_20260713T120314_20260713T120352_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_076_D_124_025_3700_SH_20260619T120315_20260619T120353_20260713T120314_20260713T120352_P00500_M_F_I_001,NISAR_SSAR_GUNW,76,D,124,076_D_124,HH,124,2026194120152,NISAR,Descending,True,5.488339025,13-JUL-2026,2026-07-13T12:03:14Z,5.98687709,2026-07-19T15:15:24,NISAR_S2_PR_GUNW_023_076_D_124_025_3700_SH_20260619T120315_20260619T120353_20260713T120314_20260713T120352_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5020,80.92888738,W,41.36838913,247,F,Left,"[[""78.28932331"", ""-70.31655536""], [""85.04381764"", ""-70.77805074""], [""83.94864133"", ""-73.01469618""], [""76.38376198"", ""-72.51743572""], [""78.28932331"", ""-70.31655536""]]",-71.68612218,1.4.00,ISRO,Copernicus GLO-30,23,2026194120148,5019,SSAR,"[[""75.62022909"", ""-72.70334475""], [""77.5348725"", ""-70.14541641""], [""85.70216739"", ""-70.55109999""], [""85.01861083"", ""-73.17503901""], [""75.62022909"", ""-72.70334475""]]",SAT_SEN_MODE,J,Y,2026-07-19 15:26:04,2026194120152_76_124,76,13-JUL-2026
NISAR_S2_PR_GUNW_023_076_D_123_025_3700_SH_20260619T120238_20260619T120318_20260713T120237_20260713T120317_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_076_D_123_025_3700_SH_20260619T120238_20260619T120318_20260713T120237_20260713T120317_P00500_M_F_I_001,NISAR_SSAR_GUNW,76,D,123,076_D_123,HH,123,2026194120152,NISAR,Descending,True,5.489488471,13-JUL-2026,2026-07-13T12:02:37Z,5.985236467,2026-07-19T16:06:06,NISAR_S2_PR_GUNW_023_076_D_123_025_3700_SH_20260619T120238_20260619T120318_20260713T120237_20260713T120317_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5020,82.23404476,W,41.44148254,247,F,Left,"[[""79.80544123"", ""-68.21658112""], [""85.92597078"", ""-68.65189067""], [""84.96210323"", ""-70.96236535""], [""78.17360014"", ""-70.50068512""], [""79.80544123"", ""-68.21658112""]]",-69.60808022,1.4.00,ISRO,Copernicus GLO-30,23,2026194120148,5019,SSAR,"[[""77.45850126"", ""-70.70725507""], [""79.02861584"", ""-68.04742407""], [""86.48761904"", ""-68.39987939""], [""85.97117636"", ""-71.11370553""], [""77.45850126"", ""-70.70725507""]]",SAT_SEN_MODE,J,Y,2026-07-19 16:23:44,2026194120152_76_123,76,13-JUL-2026
NISAR_S2_PR_GUNW_026_018_D_123_028_3700_SH_20260721T112919_20260721T112959_20260814T112918_20260814T112941_P00500_M_F_I_001,NISAR_S2_PR_GUNW_026_018_D_123_028_3700_SH_20260721T112919_20260721T112959_20260814T112918_20260814T112941_P00500_M_F_I_001,NISAR_SSAR_GUNW,18,D,123,018_D_123,HH,123,2026226112832,NISAR,Descending,True,5.489528318,14-AUG-2026,2026-08-14T11:29:18Z,5.991865314,2026-08-16T13:00:42,NISAR_S2_PR_GUNW_026_018_D_123_028_3700_SH_20260721T112919_20260721T112959_20260814T112918_20260814T112941_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5481,90.51564515,W,41.36613846,247,F,Left,"[[""88.08931114"", ""-68.21431542""], [""94.22217126"", ""-68.6518055""], [""93.25269466"", ""-70.96212526""], [""86.45083828"", ""-70.49796672""], [""88.08931114"", ""-68.21431542""]]",-69.60550407,1.4.00,ISRO,Copernicus GLO-30,26,2026226112828,5480,SSAR,"[[""85.82088774"", ""-71.07138063""], [""86.4044539"", ""-68.07096228""], [""94.61889118"", ""-68.04347622""], [""95.36694108"", ""-71.03915669""], [""85.82088774"", ""-71.07138063""]]",SAT_SEN_MODE,J,Y,2026-08-16 13:16:09,2026226112832_18_123,18,14-AUG-2026
NISAR_S2_PR_GUNW_026_018_D_122_028_3700_SH_20260721T112843_20260721T112922_20260814T112842_20260814T112921_P00500_M_F_I_001,NISAR_S2_PR_GUNW_026_018_D_122_028_3700_SH_20260721T112843_20260721T112922_20260814T112842_20260814T112921_P00500_M_F_I_001,NISAR_SSAR_GUNW,18,D,122,018_D_122,HH,122,2026226112832,NISAR,Descending,True,5.491302586,14-AUG-2026,2026-08-14T11:28:42Z,5.992748822,2026-08-16T13:38:49,NISAR_S2_PR_GUNW_026_018_D_122_028_3700_SH_20260721T112843_20260721T112922_20260814T112842_20260814T112921_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5481,88.70784128,W,34.03173447,247,F,Left,"[[""89.35666934"", ""-66.13058702""], [""89.35553849"", ""-66.1305209""], [""87.98911029"", ""-68.39671427""], [""87.99038663"", ""-68.39678988""], [""89.35666934"", ""-66.13058702""]]",-67.26305424,1.4.00,ISRO,Copernicus GLO-30,26,2026226112828,5480,SSAR,"[[""87.45995938"", ""-68.99619725""], [""87.78421137"", ""-66.00485206""], [""95.3084264"", ""-65.92190721""], [""96.08074093"", ""-68.90021966""], [""87.45995938"", ""-68.99619725""]]",SAT_SEN_MODE,J,Y,2026-08-16 13:57:09,2026226112832_18_122,18,14-AUG-2026
NISAR_S2_PR_GUNW_025_076_D_122_026_3700_SH_20260713T120201_20260713T120240_20260725T120201_20260725T120240_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_076_D_122_026_3700_SH_20260713T120201_20260713T120240_20260725T120201_20260725T120240_P00500_M_F_I_001,NISAR_SSAR_GUNW,76,D,122,076_D_122,HH,122,2026206120152,NISAR,Descending,True,5.473083327,25-JUL-2026,2026-07-25T12:02:01Z,6.00266371,2026-07-27T03:01:00,NISAR_S2_PR_GUNW_025_076_D_122_026_3700_SH_20260713T120201_20260713T120240_20260725T120201_20260725T120240_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5193,83.32713153,W,41.2753067,247,F,Left,"[[""81.08323935"", ""-66.13522951""], [""86.65728499"", ""-66.54956407""], [""85.83799294"", ""-68.83471784""], [""79.69614932"", ""-68.39939286""], [""81.08323935"", ""-66.13522951""]]",-67.50132944,1.4.00,ISRO,Copernicus GLO-30,25,2026206120148,5192,SSAR,"[[""79.05539899"", ""-68.63618545""], [""80.3097151"", ""-65.97485163""], [""87.18883758"", ""-66.2804869""], [""86.81719584"", ""-68.98466881""], [""79.05539899"", ""-68.63618545""]]",SAT_SEN_MODE,J,Y,2026-07-27 03:12:04,2026206120152_76_122,76,25-JUL-2026
NISAR_S2_PR_GUNW_025_047_D_124_026_3700_SH_20260711T114635_20260711T114713_20260723T114634_20260723T114713_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_047_D_124_026_3700_SH_20260711T114635_20260711T114713_20260723T114634_20260723T114713_P00500_M_F_I_001,NISAR_SSAR_GUNW,47,D,124,047_D_124,HH,124,2026204114512,NISAR,Descending,True,5.488382908,23-JUL-2026,2026-07-23T11:46:34Z,5.993860199,2026-07-24T23:46:44,NISAR_S2_PR_GUNW_025_047_D_124_026_3700_SH_20260711T114635_20260711T114713_20260723T114634_20260723T114713_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5164,85.05297027,W,41.39083099,247,F,Left,"[[""82.4264834"", ""-70.31424684""], [""89.16599632"", ""-70.77601123""], [""88.06771851"", ""-73.01265492""], [""80.51575885"", ""-72.5147549""], [""82.4264834"", ""-70.31424684""]]",-71.68318132,1.4.00,ISRO,Copernicus GLO-30,25,2026204114508,5163,SSAR,"[[""79.74834014"", ""-72.88388815""], [""81.19768801"", ""-70.1433483""], [""89.7892138"", ""-70.37268733""], [""89.75380871"", ""-73.15318646""], [""79.74834014"", ""-72.88388815""]]",SAT_SEN_MODE,J,Y,2026-07-24 23:57:31,2026204114512_47_124,47,23-JUL-2026
NISAR_S2_PR_GUNW_025_047_D_122_026_3700_SH_20260711T114523_20260711T114602_20260723T114522_20260723T114601_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_047_D_122_026_3700_SH_20260711T114523_20260711T114602_20260723T114522_20260723T114601_P00500_M_F_I_001,NISAR_SSAR_GUNW,47,D,122,047_D_122,HH,122,2026204114512,NISAR,Descending,True,5.490612507,23-JUL-2026,2026-07-23T11:45:22Z,5.995157242,2026-07-25T00:08:08,NISAR_S2_PR_GUNW_025_047_D_122_026_3700_SH_20260711T114523_20260711T114602_20260723T114522_20260723T114601_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5164,87.47785711,W,41.29663467,247,F,Left,"[[""85.21705976"", ""-66.1328259""], [""90.81486361"", ""-66.54955949""], [""89.99828929"", ""-68.83488276""], [""83.84424667"", ""-68.39837626""], [""85.21705976"", ""-66.1328259""]]",-67.50013879,1.4.00,ISRO,Copernicus GLO-30,25,2026204114508,5163,SSAR,"[[""83.2114446"", ""-68.81978082""], [""84.03666949"", ""-65.97848951""], [""91.28451374"", ""-66.09903437""], [""91.46376807"", ""-68.95835531""], [""83.2114446"", ""-68.81978082""]]",SAT_SEN_MODE,J,Y,2026-07-25 00:32:04,2026204114512_47_122,47,23-JUL-2026
NISAR_S2_PR_GUNW_025_018_D_124_026_3700_SH_20260709T112956_20260709T113035_20260721T112955_20260721T113034_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_018_D_124_026_3700_SH_20260709T112956_20260709T113035_20260721T112955_20260721T113034_P00500_M_F_I_001,NISAR_SSAR_GUNW,18,D,124,018_D_124,HH,124,2026202112832,NISAR,Descending,True,5.48892702,21-JUL-2026,2026-07-21T11:29:55Z,5.992790813,2026-07-23T02:08:21,NISAR_S2_PR_GUNW_025_018_D_124_026_3700_SH_20260709T112956_20260709T113035_20260721T112955_20260721T113034_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5135,89.21410728,W,41.33824921,247,F,Left,"[[""86.58565309"", ""-70.31390704""], [""93.33324405"", ""-70.77617654""], [""92.23574365"", ""-73.01283549""], [""84.67629757"", ""-72.51453556""], [""86.58565309"", ""-70.31390704""]]",-71.6827703,1.4.00,ISRO,Copernicus GLO-30,25,2026202112828,5134,SSAR,"[[""83.95486588"", ""-73.06697038""], [""84.85704668"", ""-70.1592129""], [""93.8191267"", ""-70.19442414""], [""94.49115096"", ""-73.10867975""], [""83.95486588"", ""-73.06697038""]]",SAT_SEN_MODE,J,Y,2026-07-23 02:38:16,2026202112832_18_124,18,21-JUL-2026
NISAR_S2_PR_GUNW_025_018_D_122_026_3700_SH_20260709T112844_20260709T112923_20260721T112843_20260721T112922_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_018_D_122_026_3700_SH_20260709T112844_20260709T112923_20260721T112843_20260721T112922_P00500_M_F_I_001,NISAR_SSAR_GUNW,18,D,122,018_D_122,HH,122,2026202112832,NISAR,Descending,True,5.49097273,21-JUL-2026,2026-07-21T11:28:43Z,5.991131593,2026-07-23T03:04:51,NISAR_S2_PR_GUNW_025_018_D_122_026_3700_SH_20260709T112844_20260709T112923_20260721T112843_20260721T112922_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5135,91.63522396,W,41.37779236,247,F,Left,"[[""89.35780932"", ""-66.13118303""], [""94.98648813"", ""-66.5504318""], [""94.17430707"", ""-68.83593655""], [""87.99165778"", ""-68.39739688""], [""89.35780932"", ""-66.13118303""]]",-67.49963641,1.4.00,ISRO,Copernicus GLO-30,25,2026202112828,5134,SSAR,"[[""87.45995938"", ""-68.99619725""], [""87.78421137"", ""-66.00485206""], [""95.3084264"", ""-65.92190721""], [""96.08074093"", ""-68.90021966""], [""87.45995938"", ""-68.99619725""]]",SAT_SEN_MODE,J,Y,2026-07-23 03:16:10,2026202112832_18_122,18,21-JUL-2026
NISAR_S2_PR_GUNW_023_076_D_122_025_3700_SH_20260619T120203_20260619T120242_20260713T120201_20260713T120240_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_076_D_122_025_3700_SH_20260619T120203_20260619T120242_20260713T120201_20260713T120240_P00500_M_F_I_001,NISAR_SSAR_GUNW,76,D,122,076_D_122,HH,122,2026194120152,NISAR,Descending,True,5.491291054,13-JUL-2026,2026-07-13T12:02:01Z,5.996200738,2026-07-19T16:53:16,NISAR_S2_PR_GUNW_023_076_D_122_025_3700_SH_20260619T120203_20260619T120242_20260713T120201_20260713T120240_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5020,83.34922999,W,41.38286591,247,F,Left,"[[""81.10966187"", ""-66.13815932""], [""86.67249909"", ""-66.55086893""], [""85.85467613"", ""-68.83603069""], [""79.72544927"", ""-68.4024994""], [""81.10966187"", ""-66.13815932""]]",-67.50338177,1.4.00,ISRO,Copernicus GLO-30,23,2026194120148,5019,SSAR,"[[""79.05539899"", ""-68.63618545""], [""80.3097151"", ""-65.97485163""], [""87.18883758"", ""-66.2804869""], [""86.81719584"", ""-68.98466881""], [""79.05539899"", ""-68.63618545""]]",SAT_SEN_MODE,J,Y,2026-07-19 17:06:06,2026194120152_76_122,76,13-JUL-2026
NISAR_S2_PR_GUNW_023_047_D_124_025_3700_SH_20260617T114636_20260617T114714_20260711T114635_20260711T114713_P00500_M_F_I_001,NISAR_S2_PR_GUNW_023_047_D_124_025_3700_SH_20260617T114636_20260617T114714_20260711T114635_20260711T114713_P00500_M_F_I_001,NISAR_SSAR_GUNW,47,D,124,047_D_124,HH,124,2026192114512,NISAR,Descending,True,5.488278241,11-JUL-2026,2026-07-11T11:46:35Z,5.987539204,2026-07-19T05:20:53,NISAR_S2_PR_GUNW_023_047_D_124_025_3700_SH_20260617T114636_20260617T114714_20260711T114635_20260711T114713_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,4991,85.08233911,W,41.38820648,247,F,Left,"[[""82.43670192"", ""-70.31533087""], [""89.21183344"", ""-70.77840491""], [""88.11928823"", ""-73.01517488""], [""80.52725236"", ""-72.51592938""], [""82.43670192"", ""-70.31533087""]]",-71.6852999,1.4.00,ISRO,Copernicus GLO-30,23,2026192114508,4990,SSAR,"[[""79.74834014"", ""-72.88388815""], [""81.19768801"", ""-70.1433483""], [""89.7892138"", ""-70.37268733""], [""89.75380871"", ""-73.15318646""], [""79.74834014"", ""-72.88388815""]]",SAT_SEN_MODE,J,Y,2026-07-19 05:32:07,2026192114512_47_124,47,11-JUL-2026
NISAR_S2_PR_GUNW_024_047_D_122_025_3700_SH_20260629T114523_20260629T114602_20260711T114523_20260711T114602_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_047_D_122_025_3700_SH_20260629T114523_20260629T114602_20260711T114523_20260711T114602_P00500_M_F_I_001,NISAR_SSAR_GUNW,47,D,122,047_D_122,HH,122,2026192114512,NISAR,Descending,True,5.490448005,11-JUL-2026,2026-07-11T11:45:23Z,5.986124141,2026-07-19T05:44:44,NISAR_S2_PR_GUNW_024_047_D_122_025_3700_SH_20260629T114523_20260629T114602_20260711T114523_20260711T114602_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,4991,84.5585569,W,34.02587128,247,F,Left,"[[""85.2107162"", ""-66.13223705""], [""85.20958622"", ""-66.13217114""], [""83.83615264"", ""-68.39768436""], [""83.83737845"", ""-68.39775544""], [""85.2107162"", ""-66.13223705""]]",-67.26438027,1.4.00,ISRO,Copernicus GLO-30,24,2026192114508,4990,SSAR,"[[""83.2114446"", ""-68.81978082""], [""84.03666949"", ""-65.97848951""], [""91.28451374"", ""-66.09903437""], [""91.46376807"", ""-68.95835531""], [""83.2114446"", ""-68.81978082""]]",SAT_SEN_MODE,J,Y,2026-07-19 05:57:35,2026192114512_47_122,47,11-JUL-2026
NISAR_S2_PR_GUNW_024_018_D_124_025_3700_SH_20260627T112957_20260627T113035_20260709T112956_20260709T113035_P00500_M_F_I_001,NISAR_S2_PR_GUNW_024_018_D_124_025_3700_SH_20260627T112957_20260627T113035_20260709T112956_20260709T113035_P00500_M_F_I_001,NISAR_SSAR_GUNW,18,D,124,018_D_124,HH,124,2026190112832,NISAR,Descending,True,5.574841183,09-JUL-2026,2026-07-09T11:29:56Z,5.988277446,2026-07-15T17:52:04,NISAR_S2_PR_GUNW_024_018_D_124_025_3700_SH_20260627T112957_20260627T113035_20260709T112956_20260709T113035_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,4962,89.2377909,W,41.43345642,247,F,Left,"[[""86.59350157"", ""-70.31504891""], [""93.37076562"", ""-70.77844087""], [""92.27798341"", ""-73.01521192""], [""84.68499309"", ""-72.51574331""], [""86.59350157"", ""-70.31504891""]]",-71.68478967,1.4.00,ISRO,Copernicus GLO-30,24,2026190112828,4961,SSAR,"[[""83.95486588"", ""-73.06697038""], [""84.85704668"", ""-70.1592129""], [""93.8191267"", ""-70.19442414""], [""94.49115096"", ""-73.10867975""], [""83.95486588"", ""-73.06697038""]]",SAT_SEN_MODE,J,Y,2026-07-15 18:07:05,2026190112832_18_124,18,09-JUL-2026
NISAR_S2_PR_GUNW_026_018_D_121_028_3700_SH_20260721T112829_20260721T112846_20260814T112828_20260814T112845_P00500_M_P_I_001,NISAR_S2_PR_GUNW_026_018_D_121_028_3700_SH_20260721T112829_20260721T112846_20260814T112828_20260814T112845_P00500_M_P_I_001,NISAR_SSAR_GUNW,18,D,121,018_D_121,HH,121,2026226112832,NISAR,Descending,True,5.491485469,14-AUG-2026,2026-08-14T11:28:28Z,5.995040161,2026-08-16T11:23:02,NISAR_S2_PR_GUNW_026_018_D_121_028_3700_SH_20260721T112829_20260721T112846_20260814T112828_20260814T112845_P00500_M_P_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5481,92.329556,W,41.32750702,247,P,Left,"[[""89.84226734"", ""-65.30323633""], [""95.31761421"", ""-65.71690504""], [""94.97447124"", ""-66.73692632""], [""89.26496888"", ""-66.31450481""], [""89.84226734"", ""-65.30323633""]]",-66.04251729,1.4.00,ISRO,Copernicus GLO-30,26,2026226112828,5480,SSAR,"[[""88.82986594"", ""-66.94006702""], [""88.96775531"", ""-63.95547525""], [""95.94331694"", ""-63.82348929""], [""96.73058351"", ""-66.78892148""], [""88.82986594"", ""-66.94006702""]]",SAT_SEN_MODE,J,Y,2026-08-16 11:32:04,2026226112832_18_121,18,14-AUG-2026
NISAR_S2_PR_GUNW_025_147_D_128_027_3700_SH_20260718T101723_20260718T101801_20260811T101722_20260811T101800_P00500_M_F_I_001,NISAR_S2_PR_GUNW_025_147_D_128_027_3700_SH_20260718T101723_20260718T101801_20260811T101722_20260811T101800_P00500_M_F_I_001,NISAR_SSAR_GUNW,147,D,128,147_D_128,HH,128,2026223101336,NISAR,Descending,True,5.48369764,11-AUG-2026,2026-08-11T10:17:22Z,5.991917126,2026-08-14T18:29:47,NISAR_S2_PR_GUNW_025_147_D_128_027_3700_SH_20260718T101723_20260718T101801_20260811T101722_20260811T101800_P00500_M_F_I_001,ObsId_Track_Frame,STUCGUFED,NISAR_SSAR_W,5438,98.77522721,W,41.42221069,247,F,Left,"[[""95.21687804"", ""-78.38482612""], [""106.4347908"", ""-79.06916482""], [""103.5303907"", ""-81.22568074""], [""90.05455641"", ""-80.40776147""], [""95.21687804"", ""-78.38482612""]]",-79.83032657,1.4.00,ISRO,Copernicus GLO-30,25,2026223101324,5436,SSAR,"[[""89.04968323"", ""-81.62387343""], [""89.31986724"", ""-78.31568331""], [""105.6626676"", ""-77.86910361""], [""111.3945083"", ""-81.00755302""], [""89.04968323"", ""-81.62387343""]]",SAT_SEN_MODE,J,Y,2026-08-14 18:44:11,2026223101336_147_128,147,11-AUG-2026
